1,ChIJjYg8ttMABDQR_n5_V9flmqQ,ChIJZXg030kHBDQRUg-jZdo0kbo,19785,2,2
2,ChIJJyH5HsgGBDQR7NDPiM9V7Oc,ChIJlVCK4R4ABDQRtCCW_FlHlmc,19800,2,2
3,ChIJxfhERlOdGGARFud6_QOXcS8,ChIJP2AiPKbwAzQRrhHn9k10yRQ,17761,3,1
4,ChIJP2AiPKbwAzQRrhHn9k10yRQ,ChIJxfhERlOdGGARFud6_QOXcS8,23896,2,2
5,ChIJ6ZNuvLH4AzQRurUVUT5WqBk,ChIJtXEoa8IABDQRqv1da3ljzeA,25859,2,2
6,ChIJtXEoa8IABDQRqv1da3ljzeA,ChIJ6ZNuvLH4AzQRurUVUT5WqBk,33443,2,3
7,ChIJqaxcLO0ABDQRHgwIrA971ws,ChIJB1AdJrEABDQRUIJSzmRHI9E,60809,1,4
8,ChIJzREHUwoHBDQR4wf-T8B9t4Y,ChIJvaCT-0MGBDQR8jldALn4X78,25200,2,2
9,ChIJMTMbVi33AzQRgo65Ul9OsVE,ChIJi2bAWIDwAzQRFT82yAJjJ4o,16861,1,1
10,ChIJD4Yu9IDwAzQRe39BmjUPQpU,ChIJMTMbVi33AzQRgo65Ul9OsVE,46440,1,4
11,ChIJGWoxQuYABDQRddHAL7P5CXo,ChIJP4XNgl6qBjQRYfHlP2mp9TQ,54278,1,4
12,ChIJPxXELN4DBDQRghcK2Rnp4fw,ChIJN5qqk9MABDQR6lTN0VtQOHg,7613,2,1
13,ChIJN5qqk9MABDQR6lTN0VtQOHg,ChIJPxXELN4DBDQRghcK2Rnp4fw,17285,2,1
14,ChIJKZgH5NAABDQRAHOLtYiGKqk,ChIJfx5PRjEHBDQRIDFANIp7T_0,20187,3,2
15,ChIJfx5PRjEHBDQRIDFANIp7T_0,ChIJKZgH5NAABDQRAHOLtYiGKqk,27933,3,3
16,ChIJb4OFHJcDBDQRtxmWPXuxVuc,ChIJwQ58V_EDBDQR9iK1nfxxDdQ,18632,3,2
17,ChIJ2zu4Lof_AzQRAF2BlefjtB0,ChIJzYsOtZL_AzQRktepo6TvbQA,31197,3,3
18,ChIJ3fBRd734AzQRoCYg4Psi10g,ChIJzYsOtZL_AzQRktepo6TvbQA,19817,2,2
19,ChIJzYsOtZL_AzQRktepo6TvbQA,ChIJ00Y8ZwkEBDQRlz-rT2BSR74,25866,2,2
20,ChIJWxeMvnMBBDQR6NU8E5SA_xc,ChIJgVf8FlAIBDQRUTK3QWFEyno,28159,1,3
21,ChIJgVf8FlAIBDQRUTK3QWFEyno,ChIJWxeMvnMBBDQR6NU8E5SA_xc,61702,1,4
22,ChIJqxT79-fiAzQRDoLwPiPZ8Do,ChIJyyeGeu36AzQRyH1l3Yj0GWE,48595,4,4
23,ChIJXwoJU1gBBDQRQmy4POdekrc,EiYzODEgU2hhbmdoYWkgU3QsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIxEi8KFAoSCQfMYMDAAAQ0EfwUPBlkZy3YEP0CKhQKEgmXcyaWwAAENBFDIa3sPDxGgA,16989,2,1
24,EiYzODEgU2hhbmdoYWkgU3QsIFlhdSBNYSBUZWksIEhvbmcgS29uZyIxEi8KFAoSCQfMYMDAAAQ0EfwUPBlkZy3YEP0CKhQKEgmXcyaWwAAENBFDIa3sPDxGgA,ChIJXwoJU1gBBDQRQmy4POdekrc,36999,2,4
25,ChIJRzU1Hl8BBDQRPJWKw5D_NRc,ChIJmxJ0MpX5AzQRZW4z55RO27E,14989,2,1
26,ChIJG5Wr7F_wAzQRwetwV1okZDc,ChIJGWi6SKnwAzQRJwDQOomtT-4,16719,2,1
27,ChIJGWi6SKnwAzQRJwDQOomtT-4,ChIJG5Wr7F_wAzQRwetwV1okZDc,23854,2,2
28,ChIJXdcmmMsGBDQRmf_t7LXtfqk,ChIJN5qqk9MABDQR6lTN0VtQOHg,11581,2,1
29,ChIJN5qqk9MABDQR6lTN0VtQOHg,ChIJXdcmmMsGBDQRmf_t7LXtfqk,19622,2,2
30,ChIJuc3__MUABDQRt8mp0l5qUfE,ChIJlVCK4R4ABDQRtCCW_FlHlmc,10694,2,1
31,ChIJLQUJ5Zz4AzQRaOAlKxcQfYE,ChIJwzdqZ9wGBDQRxmO3nPRviMs,24962,2,2
32,ChIJkx7mZHgABDQRLJxXJ-BcuPk,ChIJabQG404ABDQRvf4JxKwns6Y,25210,4,2
33,ChIJabQG404ABDQRvf4JxKwns6Y,ChIJkx7mZHgABDQRLJxXJ-BcuPk,25210,4,2
