1,ChIJlVCK4R4ABDQRtCCW_FlHlmc,ChIJPVvk8_7_AzQRKtj0m9vqTV8,31468,2,3
2,ChIJ00Y8ZwkEBDQRlz-rT2BSR74,ChIJO1tZs934AzQREPO0uV98YyA,50449,1,4
3,ChIJMTMbVi33AzQRgo65Ul9OsVE,ChIJi2bAWIDwAzQRFT82yAJjJ4o,17694,1,1
4,ChIJnRD-1t8DBDQRQOspZ9CAUss,ChIJKVj6--wABDQRaj8-Kr6Sa7s,14959,1,1
5,ChIJKVj6--wABDQRaj8-Kr6Sa7s,ChIJnRD-1t8DBDQRQOspZ9CAUss,23009,1,2
6,ChIJxVfFM8wGBDQRmxsJiJ9YGBQ,ChIJiXRjKev_AzQRsyRRNB78rKs,21193,1,2
7,ChIJiXRjKev_AzQRsyRRNB78rKs,ChIJxVfFM8wGBDQRmxsJiJ9YGBQ,34617,1,3
8,ChIJpVwBPcMABDQRQrd5kqQ2ZCc,ChIJzREHUwoHBDQR4wf-T8B9t4Y,19878,2,2
9,ChIJXbsTIz77AzQReHWALLcnuu0,ChIJWVexNiH7AzQRLPPbG2X1NSk,26468,1,2
10,ChIJxZ32LUH7AzQR5ZhPRns-0pU,ChIJm4cZJD77AzQRwgM-ocKTZFE,55477,2,4
11,ChIJKZyD00QGBDQRh8obyy5ZHqY,ChIJEV6VA6z4AzQRegnKNvss3_0,26898,1,2
12,ChIJg8XolUsGBDQRpM-T-wHwxU0,ChIJ81qSjfMDBDQRy2WxYgs-dU0,25307,1,2
13,ChIJf9glLBQGBDQRdnbWkcKBcP4,ChIJwzdqZ9wGBDQRxmO3nPRviMs,45880,1,4
14,ChIJMWrcs7v4AzQR6QCeDGDIN0c,ChIJ0-0t0r34AzQRlkdZbjmv_0g,26768,6,2
15,ChIJ00Y8ZwkEBDQRlz-rT2BSR74,ChIJs5nhD7r4AzQRtR0cSd3teEE,26768,6,2
16,ChIJ78aExK0ABDQRQOCimgWIfZg,ChIJ8SgJDvIABDQRgA6YPZc8epg,51952,3,4
17,ChIJ8SgJDvIABDQRgA6YPZc8epg,ChIJ78aExK0ABDQRQOCimgWIfZg,62151,3,4
18,ChIJz9WvBWABBDQRwlFHBuziEMA,ChIJiXRjKev_AzQRsyRRNB78rKs,22087,3,2
19,ChIJ8YhwBFIBBDQRoDrVCETLdgg,ChIJB9KkU1oBBDQRyMkv-OSTc1M,13692,1,1
20,ChIJB9KkU1oBBDQRyMkv-OSTc1M,ChIJ8YhwBFIBBDQRoDrVCETLdgg,45651,1,4
21,ChIJFymyfXcBBDQRnMJWzxiFBec,ChIJ4RhLNIcBBDQRFiv2KMkg1V0,16207,2,1
22,ChIJ4RhLNIcBBDQRFiv2KMkg1V0,ChIJFymyfXcBBDQRnMJWzxiFBec,26459,2,2
23,ChIJgYY4Hr74AzQRaBFl3h8GdJY,ChIJMXL-nJv4AzQRrNXRWMKDZ2Q,27319,2,3
24,ChIJDRnhCGv7AzQRfI-w1wfK4L4,ChIJZxs9Zwr6AzQR5lBMurHx8jU,26879,4,2
25,ChIJZxs9Zwr6AzQR5lBMurHx8jU,ChIJDRnhCGv7AzQRfI-w1wfK4L4,32345,2,3
26,ChIJd-sGiMsGBDQRHmHrd10s2Ms,ChIJ74_HRLcABDQR3jVRvaAHhOg,16143,2,1
27,ChIJ74_HRLcABDQR3jVRvaAHhOg,ChIJd-sGiMsGBDQRHmHrd10s2Ms,24480,2,2
28,ChIJlVCK4R4ABDQRtCCW_FlHlmc,ChIJi_j3Yi4HBDQR_8fX-uBW6Vw,19451,3,2
29,ChIJ6bEWRaqqBjQRhTf5NjF5qBw,ChIJMYF8FVsABDQRIAT0P_aY7Fw,13423,3,1
30,ChIJkx7mZHgABDQRLJxXJ-BcuPk,ChIJabQG404ABDQRvf4JxKwns6Y,25292,6,2
31,ChIJabQG404ABDQRvf4JxKwns6Y,ChIJkx7mZHgABDQRLJxXJ-BcuPk,25292,6,2
32,ChIJx6pxIIcBBDQRAdE4DiWfq8c,ChIJLzbOoRwABDQR8ThCHYHjZBM,18613,2,2
33,ChIJDXMMob34AzQRpZQFBhUI4P0,ChIJjYg8ttMABDQR_n5_V9flmqQ,26385,2,2
34,ChIJqbG_d_YDBDQR2EfUcRs1LTg,ChIJZcCoVmEABDQRAQyWILV_siE,17593,2,1
