50,ChIJX7PeZ1QBBDQRFt_RTexMaQI,ChIJdQXzOgMJBDQRZtfPtc1ed4w,36802,7,4
51,ChIJdQXzOgMJBDQRZtfPtc1ed4w,ChIJX7PeZ1QBBDQRFt_RTexMaQI,59396,11,4
52,ChIJxZr2kUsPBDQRUljKEKJLQIg,ChIJlVCK4R4ABDQRtCCW_FlHlmc,19531,3,2
53,ChIJ8wRdS88ABDQRm9km-j9GwfM,ChIJTwiuXCX8AzQR4ZWy8iRafsA,22036,4,2
54,ChIJTwiuXCX8AzQR4ZWy8iRafsA,ChIJ4SI0M08GBDQRxZq7j4-OP7U,40644,4,4
55,ChIJLbj8_xb7AzQR-0TPzN6ZFv0,ChIJGQU8KO34AzQRh8HbTGH4bcg,12679,1,1
56,ChIJwUDCqqsABDQRpHTRv6qCdqw,ChIJ7VuPWUUBBDQRkMWbtUI_l-o,15670,4,1
57,ChIJ7VuPWUUBBDQRkMWbtUI_l-o,ChIJwUDCqqsABDQRpHTRv6qCdqw,37758,4,4
58,ChIJc5ouHSYHBDQR7kzdV2nm8Hs,ChIJDRd_JtoGBDQRkhq9tXRutDA,49429,3,4
59,ChIJy--AdlgBBDQRLQ5Wwtbd1S0,ChIJl72FaXYBBDQRcztHX1nLrF8,8288,4,1
60,ChIJl72FaXYBBDQRcztHX1nLrF8,ChIJK0V8mzIBBDQRf2jE61Co97k,15145,5,1
61,ChIJmTzw6FgBBDQR5nRnlHYbp8Y,ChIJzWi16LEIBDQRCPIWy4tJuhA,50224,5,4
62,ChIJzWi16LEIBDQRCPIWy4tJuhA,ChIJmTzw6FgBBDQR5nRnlHYbp8Y,62453,8,4
63,ChIJC9SNEVsBBDQRnjar_s6efZ4,ChIJQboFbjEHBDQRW6UtLK5_0Hk,17866,8,1
64,ChIJTwiuXCX8AzQR4ZWy8iRafsA,ChIJN1gxS7UGBDQRGvK1RZTb-4w,38191,8,4
65,ChIJxVfFM8wGBDQRmxsJiJ9YGBQ,ChIJT8sbf1QHBDQRIIbSqu2uWXc,21404,2,2
66,ChIJT8sbf1QHBDQRIIbSqu2uWXc,ChIJxVfFM8wGBDQRmxsJiJ9YGBQ,29048,3,3
67,ChIJky0ryIgBBDQRFuIXcFZOqvg,ChIJyeRfW9AABDQR9wb2qrlkX0o,34165,1,3
68,ChIJiZvZrKz4AzQR-PCC8txGbGk,ChIJHQUaArkABDQR_ja-5Y0c9PI,42709,2,4
69,ChIJdckxkt0GBDQR1DVKSNPC7Yk,ChIJhcd7UhYGBDQRsQvAQ2UKPME,8626,5,1
70,Ei7kuIMsIDggSG9pIFRpbmcgUmQsIENoYXJtaW5nIEdhcmRlbiwgSG9uZyBLb25nIh8aHQoWChQKEgmNZA8nvwAENBH2U9AwpNu4KRID5LiD,ChIJ16_BgnD2AzQRkMxIerjcPNI,30959,2,3
71,ChIJ16_BgnD2AzQRkMxIerjcPNI,Ei7kuIMsIDggSG9pIFRpbmcgUmQsIENoYXJtaW5nIEdhcmRlbiwgSG9uZyBLb25nIh8aHQoWChQKEgmNZA8nvwAENBH2U9AwpNu4KRID5LiD,44351,2,4
72,ChIJ4az5VMX4AzQRRT9EPFKKd2g,ChIJhQreIP4ABDQRbGEUXjLHazA,29168,4,3
73,ChIJgcQ44AEBBDQR4rXSP2yOW_g,ChIJ4az5VMX4AzQRRT9EPFKKd2g,59780,7,4
74,ChIJqZSPc-cGBDQRmn1Sua3ZQAI,ChIJ3Wn7gu0ABDQRBHSZg6TWKg4,46033,2,4
75,ChIJ3Wn7gu0ABDQRBHSZg6TWKg4,ChIJqZSPc-cGBDQRmn1Sua3ZQAI,56353,2,4
76,ChIJ6ZNuvLH4AzQRurUVUT5WqBk,ChIJ3ZRdWVIHBDQRywK97q-MAIQ,14582,2,1
77,ChIJ3ZRdWVIHBDQRywK97q-MAIQ,ChIJ6ZNuvLH4AzQRurUVUT5WqBk,22307,3,2
78,ChIJDcaUqyL7AzQRzIi6p3vgepQ,ChIJL8hnayL7AzQRwmAtcZ7WKas,12680,1,1
79,ChIJL8hnayL7AzQRwmAtcZ7WKas,ChIJDcaUqyL7AzQRzIi6p3vgepQ,23083,1,2
80,ChIJuawP83UEBDQRL2UdGVulaBU,ChIJ2YjI1KoGBDQRlYdyYa29vUA,15300,2,1
81,ChIJ2YjI1KoGBDQRlYdyYa29vUA,ChIJuawP83UEBDQRL2UdGVulaBU,44821,2,4
82,ChIJpW-OQhwABDQRxwAgxujrkk8,EiIyMyBQbyBOaW5nIFJkLCBIYW5nIEhhdSwgSG9uZyBLb25nIjASLgoUChIJz93UNHQEBDQRrMc7-dtFz10QFyoUChIJNcyyunUEBDQRn3F12xaTk6A,44299,8,4
83,ChIJAa33DCb2AzQRqw0zMXjuuJo,ChIJ7VuPWUUBBDQRkMWbtUI_l-o,19330,1,2
84,ChIJ7VuPWUUBBDQRkMWbtUI_l-o,ChIJAa33DCb2AzQRqw0zMXjuuJo,40185,1,4
85,ChIJgVAZLokBBDQRpUMfWEfb0kE,ChIJOcWZ7ogBBDQRcJVEnYqBEHI,30381,14,3
86,ChIJcwrjDVsBBDQRrg21YR_v3Pg,ChIJsc1mobEABDQR8Mljf8imbns,17611,6,1
87,ChIJsc1mobEABDQR8Mljf8imbns,ChIJcwrjDVsBBDQRrg21YR_v3Pg,29861,6,3
88,ChIJQclRg-kDBDQRcCbTSL7_7M0,EiVLaXUgS2lhbmcgU3QsIFNoYW0gU2h1aSBQbywgSG9uZyBLb25nIi4qLAoUChIJe_VQO7MABDQRvYP0AlNtnbUSFAoSCQuqX6G0AAQ0EU5_6bnhEYbj,43218,6,4
89,EiVLaXUgS2lhbmcgU3QsIFNoYW0gU2h1aSBQbywgSG9uZyBLb25nIi4qLAoUChIJe_VQO7MABDQRvYP0AlNtnbUSFAoSCQuqX6G0AAQ0EU5_6bnhEYbj,ChIJC6L1BnYEBDQR_2INiwu_5uA,53008,4,4
90,ChIJMQVmuUj7AzQRX0LFKE5wu_w,ChIJIXnSWuD6AzQRyJj-svNV4oQ,11640,3,1
91,ChIJIXnSWuD6AzQRyJj-svNV4oQ,ChIJMQVmuUj7AzQRX0LFKE5wu_w,22172,1,2
92,ChIJ94EZtDoCBDQRQ8J1Bvvh-5Y,ChIJJ9usGnQBBDQR6gvGcquO_uE,22338,20,2
93,ChIJJ9usGnQBBDQR6gvGcquO_uE,ChIJ94EZtDoCBDQRQ8J1Bvvh-5Y,22338,20,2
94,ChIJD0JNfScHBDQR9PNywCyCMzk,ChIJCQYyo9QABDQRlZQ5KQ0B9DM,11026,4,1
95,ChIJCQYyo9QABDQRlZQ5KQ0B9DM,ChIJD0JNfScHBDQR9PNywCyCMzk,24716,4,2
96,ChIJwzdqZ9wGBDQRxmO3nPRviMs,ChIJccDt5VcBBDQRvHas6rET3ck,11872,1,1
97,ChIJccDt5VcBBDQRvHas6rET3ck,ChIJf9glLBQGBDQRdnbWkcKBcP4,22338,1,2
98,ChIJZ6nw-j32AzQRjJI529B-SrE,ChIJhcd7UhYGBDQRsQvAQ2UKPME,10683,2,1
99,ChIJHYTp-EcHBDQRpxHTgXaqotk,ChIJhcd7UhYGBDQRsQvAQ2UKPME,11692,12,1
100,ChIJF-4t-EsGBDQRkqq8tUBh2KE,ChIJhcd7UhYGBDQRsQvAQ2UKPME,13188,11,1
101,ChIJF-4t-EsGBDQRkqq8tUBh2KE,ChIJhcd7UhYGBDQRsQvAQ2UKPME,11456,9,1
102,ChIJ-YoyKSD2AzQRhyz7hWsV8Lc,ChIJhcd7UhYGBDQRsQvAQ2UKPME,13564,5,1
103,ChIJ-YoyKSD2AzQRhyz7hWsV8Lc,ChIJhcd7UhYGBDQRsQvAQ2UKPME,14318,5,1
104,ChIJhcd7UhYGBDQRsQvAQ2UKPME,ChIJ-YoyKSD2AzQRhyz7hWsV8Lc,19355,5,2
105,ChIJhcd7UhYGBDQRsQvAQ2UKPME,ChIJ-YoyKSD2AzQRhyz7hWsV8Lc,21024,5,2
106,ChIJhcd7UhYGBDQRsQvAQ2UKPME,ChIJZ6nw-j32AzQRjJI529B-SrE,20403,1,2
107,ChIJhcd7UhYGBDQRsQvAQ2UKPME,ChIJRZaLm2QABDQRddp9jBmJSc0,22157,11,2
108,ChIJhcd7UhYGBDQRsQvAQ2UKPME,ChIJZ6nw-j32AzQRjJI529B-SrE,32845,3,3
109,ChIJ-YoyKSD2AzQRhyz7hWsV8Lc,ChIJ43cLhBsABDQR39TRZzWP4N0,39560,2,4
110,ChIJQclRg-kDBDQRcCbTSL7_7M0,ChIJsSRdy9kGBDQRDHFFvZC2P2A,31338,2,3
111,ChIJ1yoTMdj6AzQRRXWQU--f-Qo,ChIJ-1n388QABDQR8kOv8PRW9Vc,15843,6,1
112,ChIJwTxDi0wIBDQRzA_HERiXp-I,ChIJ-1n388QABDQR8kOv8PRW9Vc,16169,8,1
113,ChIJ87CPCfz_AzQR5Q6EGEeZTq4,ChIJ-1n388QABDQR8kOv8PRW9Vc,16093,5,1
114,ChIJsTWusFEBBDQRPZRhhzo6RdY,ChIJ-1n388QABDQR8kOv8PRW9Vc,14752,9,1
115,ChIJ-1n388QABDQR8kOv8PRW9Vc,ChIJPVvk8_7_AzQRKtj0m9vqTV8,35625,5,3
116,ChIJ-1n388QABDQR8kOv8PRW9Vc,ChIJwTxDi0wIBDQRzA_HERiXp-I,36860,6,4
117,ChIJ-1n388QABDQR8kOv8PRW9Vc,ChIJ1yoTMdj6AzQRRXWQU--f-Qo,37051,5,4
118,ChIJ-1n388QABDQR8kOv8PRW9Vc,ChIJsTWusFEBBDQRPZRhhzo6RdY,34028,9,3
119,ChIJ-1n388QABDQR8kOv8PRW9Vc,ChIJh7EKqHcBBDQRIsPM-D-fw24,41297,1,4
120,ChIJ3SpToWEBBDQR_MFJVSMMcws,ChIJvYQ7OT_7AzQRBhP-Q-WME3U,38472,6,4
121,ChIJ00Y8ZwkEBDQRlz-rT2BSR74,ChIJJToleVEBBDQRKccVRod8XHs,14400,5,1
122,ChIJJToleVEBBDQRKccVRod8XHs,ChIJ00Y8ZwkEBDQRlz-rT2BSR74,27247,4,3
123,ChIJNza24h4ABDQRd44iDeHPoJY,ChIJT_uCgrgABDQRcbPKn7lsBnw,30975,8,3
124,ChIJ49a6tQsEBDQRAbMI3lKtbUA,ChIJT_uCgrgABDQRcbPKn7lsBnw,31178,7,3
125,ChIJT_uCgrgABDQRcbPKn7lsBnw,ChIJNza24h4ABDQRd44iDeHPoJY,46068,8,4
126,ChIJT_uCgrgABDQRcbPKn7lsBnw,ChIJ49a6tQsEBDQRAbMI3lKtbUA,44852,7,4
127,ChIJ_2jKXDQHBDQRQOKCvRWJpj4,ChIJTc2-JDUHBDQRNqHxx88d6aM,15461,5,1
128,ChIJ4SuWMUoBBDQRPFF1O5xz2a4,ChIJ_2jKXDQHBDQRQOKCvRWJpj4,24138,5,2
129,ChIJRS-ZdPz_AzQR5luM__XlfgE,ChIJ88K1jxv2AzQRYm_XHlADKPc,26823,3,2
130,ChIJAQfzGw72AzQRs0iXxmWXFR0,ChIJe7Re_toJBDQRShyuAo1ylyY,28740,3,3
131,ChIJZeYXPSkCBDQRhs-11KEhVDU,ChIJz4bPTYgBBDQR5ny1KFFaz9o,23798,4,2
132,ChIJ0-DXgEkBBDQR3SaDXPZOQVI,ChIJByKA_EkBBDQR9DgNxMwmrF8,26219,18,2
133,ChIJByKA_EkBBDQR9DgNxMwmrF8,ChIJgf-U0mEBBDQRrgSFRs20TUY,26219,18,2
134,ChIJFymyfXcBBDQRnMJWzxiFBec,ChIJDfPT2QQBBDQRKh0GBeUnMUc,17379,2,1
135,ChIJDfPT2QQBBDQRKh0GBeUnMUc,ChIJFymyfXcBBDQRnMJWzxiFBec,30012,2,3
136,ChIJS6KQGisHBDQR1FfI8soHhb8,ChIJPQkNuyAHBDQRT2tR2BN1XUs,25445,6,2
137,ChIJrRkaB_r_AzQRRBV0zxsSZXY,ChIJrRkaB_r_AzQRRBV0zxsSZXY,13420,14,1
138,ChIJrRkaB_r_AzQRRBV0zxsSZXY,ChIJrRkaB_r_AzQRRBV0zxsSZXY,21632,12,2
139,ChIJF-4t-EsGBDQRkqq8tUBh2KE,ChIJr4T2-TYGBDQRkqheCpQ-PcI,13779,4,1
140,ChIJr4T2-TYGBDQRkqheCpQ-PcI,ChIJF-4t-EsGBDQRkqq8tUBh2KE,18324,11,2
141,ChIJ0auhOQQHBDQRYuQX0lKY24E,ChIJL978Y-4ABDQRqJPavV-qO2Y,17140,7,1
142,ChIJB9UjCPQDBDQRWDR5KQCXKDA,ChIJL978Y-4ABDQRqJPavV-qO2Y,17173,8,1
143,ChIJH0QWr3MBBDQRChcrCo-YlzA,ChIJL978Y-4ABDQRqJPavV-qO2Y,16822,4,1
144,ChIJa-vGleP4AzQRA9YGcb0_FKA,ChIJL978Y-4ABDQRqJPavV-qO2Y,17054,8,1
145,ChIJL978Y-4ABDQRqJPavV-qO2Y,ChIJB9UjCPQDBDQRWDR5KQCXKDA,32897,9,3
146,ChIJL978Y-4ABDQRqJPavV-qO2Y,ChIJX5JGgEAIBDQRlqNgWbTFlrc,35742,8,3
147,ChIJL978Y-4ABDQRqJPavV-qO2Y,ChIJU2tPAEUABDQR7THGalOnE8o,32932,3,3
148,ChIJFeSXzYL4AzQR_sZlYQpkCyQ,ChIJq7OnFYP4AzQR6WOOLAiR19o,19210,8,2
149,ChIJq7OnFYP4AzQR6WOOLAiR19o,ChIJFeSXzYL4AzQR_sZlYQpkCyQ,25439,8,2
150,ChIJMwSct5T_AzQRt1GTqGSFwK0,ChIJS-suTAIBBDQRLPBdctl0dXo,15479,3,1
151,ChIJWYPNf9wGBDQRSxdeCWhDWJ8,ChIJS-suTAIBBDQRLPBdctl0dXo,15367,4,1
152,ChIJS-suTAIBBDQRLPBdctl0dXo,ChIJWYPNf9wGBDQRSxdeCWhDWJ8,26084,2,2
153,ChIJS-suTAIBBDQRLPBdctl0dXo,ChIJJRNi5q0ABDQRAxSZK-f8_6w,37282,4,4
154,ChIJS-suTAIBBDQRLPBdctl0dXo,ChIJC_Gvmuz_AzQRRamWoQLkbVg,37169,3,4
155,ChIJS-suTAIBBDQRLPBdctl0dXo,ChIJWTA_h9AABDQRamxkM5WVg8c,36504,2,4
156,ChIJgYY4Hr74AzQRaBFl3h8GdJY,ChIJm9Ai-yL7AzQRBbdp5gAeYs8,20871,8,2
157,ChIJ7ZclOTz7AzQRzGuDwj4ZG4c,ChIJgYY4Hr74AzQRaBFl3h8GdJY,35063,8,3
158,ChIJ8T2sZ9QABDQRo1KI9b2QqgM,ChIJmXMGTzQHBDQRSlW2oHuWnCQ,13457,9,1
159,ChIJmXMGTzQHBDQRSlW2oHuWnCQ,ChIJ8T2sZ9QABDQRo1KI9b2QqgM,25249,10,2
160,ChIJxf0yQbUABDQRnv749jeNcJQ,ChIJDYRV4koHBDQRaTrUbairINI,17986,14,1
161,ChIJe_dwIocBBDQRZCkd73hQ0_8,ChIJtS-egYYBBDQRZ-N01fp56LE,10307,10,1
162,ChIJkXln2gsEBDQRtVZPskaaIr0,ChIJPxCVPNwGBDQR0M54OxO6Qxk,18271,7,2
163,ChIJsdZbWo8DBDQRWA7HXOHdkT8,ChIJ7w7FOY0DBDQRiIRuwatEbQw,13498,6,1
164,ChIJ7w7FOY0DBDQRiIRuwatEbQw,ChIJb4OFHJcDBDQRtxmWPXuxVuc,40389,5,4
165,ChIJqQWhhqAHBDQRgUKGZgACIVs,ChIJ_xv1X0wHBDQRlAFGJk5Ncz4,14447,4,1
166,ChIJ_xv1X0wHBDQRlAFGJk5Ncz4,ChIJqQWhhqAHBDQRgUKGZgACIVs,31499,3,3
167,ChIJqeYcwnUBBDQRGWxxya6lTRI,ChIJu1NeRxwGBDQRcUukrIL8n1k,14400,2,1
168,ChIJu1NeRxwGBDQRcUukrIL8n1k,ChIJqeYcwnUBBDQRGWxxya6lTRI,46800,2,4
169,ChIJ71zyV3gABDQRTjwATNzC8fY,ChIJq61sKMEABDQRkDVrMSc7DY8,18000,3,1
170,ChIJq61sKMEABDQRkDVrMSc7DY8,ChIJ71zyV3gABDQRTjwATNzC8fY,27000,3,2
171,ChIJnasm1v3_AzQRqqz0bZrqFG4,ChIJmdiBIXkABDQReChsl5wljqM,18000,4,1
172,ChIJmdiBIXkABDQReChsl5wljqM,ChIJnasm1v3_AzQRqqz0bZrqFG4,25200,4,2
173,ChIJuwAux7oIBDQRoYwAqnVWMvU,ChIJkRmYi7IIBDQRhMOTbFk6IGc,45600,4,4
174,ChIJkRmYi7IIBDQRhMOTbFk6IGc,ChIJuwAux7oIBDQRoYwAqnVWMvU,52200,4,4
