77,ChIJlVCK4R4ABDQRtCCW_FlHlmc,ChIJhyXmUqYHBDQRWOIZuGPXsiQ,21404,2,2
78,ChIJp_g3mEwHBDQR2mEyMqbrwi0,ChIJ4az5VMX4AzQRRT9EPFKKd2g,22760,2,2
79,ChIJ43cLhBsABDQR39TRZzWP4N0,ChIJF_xmKHMBBDQRYt9NfU3JHD0,19598,2,2
80,ChIJF_xmKHMBBDQRYt9NfU3JHD0,ChIJ43cLhBsABDQR39TRZzWP4N0,45198,2,4
81,ChIJwXHhqyoHBDQR-jtLHvt21O8,ChIJd1HBdNQABDQR1GN2TNWDRcA,28072,2,3
82,ChIJd1HBdNQABDQR1GN2TNWDRcA,ChIJwXHhqyoHBDQR-jtLHvt21O8,52330,1,4
83,EiYxMSBMYWd1bmEgU3QgUywgTGFndW5hIENpdHksIEhvbmcgS29uZyIwEi4KFAoSCUOgxqVcAQQ0EYaltSM21_1NEAsqFAoSCUOgxqVcAQQ0EeorylMIS0-B,ChIJLWHI4y8HBDQRn9SW-tPzEAw,16720,4,1
84,ChIJLWHI4y8HBDQRn9SW-tPzEAw,EiYxMSBMYWd1bmEgU3QgUywgTGFndW5hIENpdHksIEhvbmcgS29uZyIwEi4KFAoSCUOgxqVcAQQ0EYaltSM21_1NEAsqFAoSCUOgxqVcAQQ0EeorylMIS0-B,16720,4,1
85,ChIJmTzw6FgBBDQR5nRnlHYbp8Y,ChIJk19OUa0GBDQRdqkBfdP9DtY,13127,6,1
86,ChIJk19OUa0GBDQRdqkBfdP9DtY,ChIJmTzw6FgBBDQR5nRnlHYbp8Y,13127,6,1
87,ChIJ-_8tAecGBDQRtGuZ1Cduc7A,ChIJd211vsYABDQRyWdh4a5EgTI,4229,3,1
88,ChIJd211vsYABDQRyWdh4a5EgTI,ChIJ-_8tAecGBDQRtGuZ1Cduc7A,29756,3,3
89,ChIJnwWPX1QBBDQRArsGs15mIw0,ChIJk0HmpikHBDQRPv-1r6I14as,12335,2,1
90,ChIJk0HmpikHBDQRPv-1r6I14as,ChIJnwWPX1QBBDQRArsGs15mIw0,18181,2,2
91,ChIJxe37Nev_AzQRWtKJuZXu8DY,ChIJ_aYHs434AzQRVtqcTFwe5jM,20893,1,2
92,ChIJnzi3N3MBBDQRoSE5j8-iJgk,ChIJi2jBw1oABDQR8s-joQvS6rE,17645,3,1
93,ChIJi2jBw1oABDQR8s-joQvS6rE,ChIJnzi3N3MBBDQRoSE5j8-iJgk,26016,3,2
94,ChIJyzYPstcABDQRuNWHk7xEMVE,ChIJe1UMcikHBDQRBO-_VDeAV_g,35052,3,3
95,ChIJe1UMcikHBDQRBO-_VDeAV_g,ChIJyzYPstcABDQRuNWHk7xEMVE,41336,3,4
96,ChIJI-fIdMQGBDQR_dBEf_xySKM,ChIJ-TmJYd4GBDQRnd5h5reYBHc,19223,3,2
97,ChIJ-TmJYd4GBDQRnd5h5reYBHc,ChIJd22r48MGBDQR7qzwzQUYzKM,24669,3,2
98,ChIJRZ4Lq5gHBDQRKXp2ajW1GEI,ChIJ4VMCyZv4AzQR1iPUX1haG_w,26100,3,2
99,ChIJVbyAwpv4AzQRIsL1jQnI-Sw,ChIJRZ4Lq5gHBDQRKXp2ajW1GEI,37419,3,4
100,ChIJocjvLasABDQRNZt31W_6EbY,ChIJTwVu71AGBDQRAShF92PFIa0,29152,3,3
101,ChIJ1d-Yr-IDBDQR2oumimU6oro,ChIJ8ZeDz1ABBDQRhEuatskz4fE,36573,2,4
102,ChIJS9XYFev_AzQRdvnKpFqi2L8,ChIJvwJdQQIBBDQR4Rj0hdiGeTg,16762,3,1
103,ChIJvwJdQQIBBDQR4Rj0hdiGeTg,ChIJS9XYFev_AzQRdvnKpFqi2L8,27228,3,3
104,ChIJSQxnOoP4AzQR5Kh99Zj22qs,ChIJFTcnqK0HBDQRdC7jGqw4Cd4,21205,2,2
105,ChIJFTcnqK0HBDQRdC7jGqw4Cd4,ChIJSQxnOoP4AzQR5Kh99Zj22qs,31574,2,3
106,ChIJK_l2BN8GBDQRfLhjY5U77rw,ChIJ8R_HCegABDQRDZFUSqNRces,25906,3,2
107,ChIJ8R_HCegABDQRDZFUSqNRces,ChIJK_l2BN8GBDQRfLhjY5U77rw,34986,3,3
108,ChIJRS-ZdPz_AzQR5luM__XlfgE,ChIJf5Rd0E0HBDQRNIWSk1PVB4g,44298,3,4
109,ChIJf5Rd0E0HBDQRNIWSk1PVB4g,ChIJRS-ZdPz_AzQR5luM__XlfgE,58194,7,4
110,ChIJOwsGL7oHBDQRlE46H01hSf8,ChIJ_1AOC7UGBDQRlCGxoDR4XCg,9996,1,1
111,ChIJ3QMLge3_AzQRCFelk0AO8n0,ChIJL7vYSif7AzQRQjrh8GQKoLc,21952,1,2
112,ChIJ6ZNuvLH4AzQRurUVUT5WqBk,ChIJE3xDYKv4AzQRLgvgcTFl3dU,10720,4,1
113,ChIJE3xDYKv4AzQRLgvgcTFl3dU,ChIJ6ZNuvLH4AzQRurUVUT5WqBk,18512,3,2
114,ChIJ1RrULCoIBDQR1rnnEBaeuEo,ChIJw1H_FH8ABDQR72ITFqz8S5w,6327,2,1
115,ChIJw1H_FH8ABDQR72ITFqz8S5w,ChIJJ5q3bUwGBDQRptQ3qf1gSJM,26348,1,2
116,ChIJlVCK4R4ABDQRtCCW_FlHlmc,ChIJNXd1Ct8ABDQRgvStdjFTrH4,12338,1,1
117,ChIJnzg5t04HBDQRVgkvt06SDds,ChIJgSdx194GBDQRoB5V-FdeakY,35298,2,3
118,ChIJd911m9YABDQRL46CjNYBQig,ChIJsbQ_9cAABDQR_PfjwylriU0,13538,6,1
119,ChIJsbQ_9cAABDQR_PfjwylriU0,ChIJd911m9YABDQRL46CjNYBQig,13538,6,1
120,ChIJAa33DCb2AzQRqw0zMXjuuJo,ChIJlQoqOkgGBDQRqPGXEIDASAg,29356,1,3
121,EmhhLCBMb2sgTWFuIFN1biBDaHVlbiBTaXRlcyAxIEFuZCAyIEJsb2NrIEEgQW5kIEIgTG9rIEtlaSBMYXUsIDE2MCBLYXUgUHVpIEx1bmcgUmQsIFRvIEt3YSBXYW4sIEhvbmcgS29uZyIdGhsKFgoUChIJSe9sidkABDQRbhGwsD7RveUSAWE,ChIJ3XAizGQABDQRfoknZ-p5o6Y,12426,4,1
122,ChIJl_ohEXcBBDQR-LBSGzA28ZQ,ChIJW8eNZ3wABDQRVGlDD_pyU2I,12835,3,1
123,ChIJW8eNZ3wABDQRVGlDD_pyU2I,ChIJl_ohEXcBBDQR-LBSGzA28ZQ,22328,3,2
124,ChIJ71zyV3gABDQRTjwATNzC8fY,ChIJQzbCPfIABDQRti4fRPXn4uo,14191,3,1
125,ChIJQzbCPfIABDQRti4fRPXn4uo,ChIJuY8iZWQABDQR81RwhbR5TXE,21592,3,2
126,ChIJ5VTj0H0ABDQRYKGQlI29eSg,ChIJq61sKMEABDQRkDVrMSc7DY8,34552,3,3
127,ChIJq61sKMEABDQRkDVrMSc7DY8,ChIJ71zyV3gABDQRTjwATNzC8fY,42151,3,4
128,ChIJDymKbAsBBDQRGzwyJTCzwwA,ChIJFWWN31IABDQRlQc8RWWHgrg,32677,2,3
129,ChIJFWWN31IABDQRlQc8RWWHgrg,ChIJDymKbAsBBDQRGzwyJTCzwwA,42904,2,4
130,ChIJF0IEqlEBBDQRvhjj97vENr8,ChIJC_IxJ8EABDQRL248DMl1jXA,43787,8,4
131,ChIJs9DfncQABDQRNAlp1xjNXt4,ChIJvaJ_noEBBDQRY6p0SrSsOEg,9819,4,1
132,ChIJvaJ_noEBBDQRY6p0SrSsOEg,ChIJs9DfncQABDQRNAlp1xjNXt4,17294,4,1
133,ChIJs9DfncQABDQRNAlp1xjNXt4,ChIJ3dhRgtMABDQR7Gw1JIlhOh4,27998,3,3
134,ChIJ3dhRgtMABDQR7Gw1JIlhOh4,ChIJs9DfncQABDQRNAlp1xjNXt4,35388,3,3
135,ChIJTZp4_9gGBDQR0OJFlEhcuhE,ChIJLWHI4y8HBDQRn9SW-tPzEAw,7224,3,1
136,ChIJLWHI4y8HBDQRn9SW-tPzEAw,ChIJTZp4_9gGBDQR0OJFlEhcuhE,24981,3,2
137,ChIJowlx88QGBDQR0ybv4MprIlE,ChIJowlx88QGBDQR0ybv4MprIlE,9891,6,1
138,ChIJowlx88QGBDQR0ybv4MprIlE,ChIJowlx88QGBDQR0ybv4MprIlE,9845,7,1
139,ChIJowlx88QGBDQR0ybv4MprIlE,ChIJowlx88QGBDQR0ybv4MprIlE,13214,5,1
140,ChIJowlx88QGBDQR0ybv4MprIlE,ChIJowlx88QGBDQR0ybv4MprIlE,14060,3,1
141,ChIJowlx88QGBDQR0ybv4MprIlE,ChIJowlx88QGBDQR0ybv4MprIlE,34726,7,3
142,ChIJowlx88QGBDQR0ybv4MprIlE,ChIJowlx88QGBDQR0ybv4MprIlE,35107,6,3
143,ChIJowlx88QGBDQR0ybv4MprIlE,ChIJowlx88QGBDQR0ybv4MprIlE,39209,3,4
144,ChIJowlx88QGBDQR0ybv4MprIlE,ChIJowlx88QGBDQR0ybv4MprIlE,38479,4,4
145,ChIJYeRhIuv_AzQR2WYXtMnLPzg,ChIJ4VZzPgMABDQRXJqjhqIVFPw,13785,2,1
146,ChIJYeRhIuv_AzQR2WYXtMnLPzg,ChIJ4VZzPgMABDQRXJqjhqIVFPw,13597,2,1
147,ChIJ4VZzPgMABDQRXJqjhqIVFPw,ChIJYeRhIuv_AzQR2WYXtMnLPzg,19797,2,2
148,ChIJ4VZzPgMABDQRXJqjhqIVFPw,ChIJYeRhIuv_AzQR2WYXtMnLPzg,20386,2,2
149,ChIJV5F5OWL2AzQRGMQgk1YMRzI,ChIJ95ZJabUGBDQRyqpV2f86QCc,18014,11,2
150,ChIJV5F5OWL2AzQRGMQgk1YMRzI,ChIJ95ZJabUGBDQRyqpV2f86QCc,17809,12,1
151,ChIJV5F5OWL2AzQRGMQgk1YMRzI,ChIJ95ZJabUGBDQRyqpV2f86QCc,17703,9,1
152,ChIJ95ZJabUGBDQRyqpV2f86QCc,ChIJUWLB5G8ABDQR8aflX7rc128,25863,8,2
153,ChIJ95ZJabUGBDQRyqpV2f86QCc,ChIJUWLB5G8ABDQR8aflX7rc128,25648,8,2
154,ChIJ95ZJabUGBDQRyqpV2f86QCc,ChIJUWLB5G8ABDQR8aflX7rc128,25400,11,2
155,ChIJUWLB5G8ABDQR8aflX7rc128,ChIJV5F5OWL2AzQRGMQgk1YMRzI,34861,11,3
156,ChIJUWLB5G8ABDQR8aflX7rc128,ChIJV5F5OWL2AzQRGMQgk1YMRzI,35599,10,3
157,ChIJUWLB5G8ABDQR8aflX7rc128,ChIJV5F5OWL2AzQRGMQgk1YMRzI,35308,10,3
158,ChIJx6pxIIcBBDQRAdE4DiWfq8c,ChIJa3GI8A8BBDQRJ4LqTzRwTEY,17643,2,1
159,ChIJx6pxIIcBBDQRAdE4DiWfq8c,ChIJd3QaDiYHBDQRStjKm6DKcIs,41062,4,4
160,ChIJA1aeWLv4AzQR4eRFahLk9GI,ChIJaY6h1E0HBDQRrlatUEfTO2M,14035,4,1
161,ChIJ43cLhBsABDQR39TRZzWP4N0,ChIJ31ANc0j7AzQRCOvydmu7DN4,15307,3,1
162,ChIJw-N4xQAEBDQRYpKQ0chKwVQ,ChIJsRhi4AsEBDQRUICy1eIXrD4,29020,5,3
163,ChIJ2VWsJikHBDQRvA0fQ14YvRo,ChIJQygsDHgABDQRhy5HKfTMi3k,37769,7,4
164,ChIJ2VWsJikHBDQRvA0fQ14YvRo,ChIJQygsDHgABDQRhy5HKfTMi3k,38898,8,4
165,ChIJ2VWsJikHBDQRvA0fQ14YvRo,ChIJQygsDHgABDQRhy5HKfTMi3k,37370,9,4
166,ChIJ2VWsJikHBDQRvA0fQ14YvRo,ChIJQygsDHgABDQRhy5HKfTMi3k,39335,8,4
167,ChIJ2VWsJikHBDQRvA0fQ14YvRo,ChIJQygsDHgABDQRhy5HKfTMi3k,39756,8,4
168,ChIJ2VWsJikHBDQRvA0fQ14YvRo,ChIJQygsDHgABDQRhy5HKfTMi3k,37986,7,4
169,ChIJ2VWsJikHBDQRvA0fQ14YvRo,ChIJQygsDHgABDQRhy5HKfTMi3k,38458,8,4
170,ChIJ2VWsJikHBDQRvA0fQ14YvRo,ChIJQygsDHgABDQRhy5HKfTMi3k,38782,10,4
171,ChIJQygsDHgABDQRhy5HKfTMi3k,ChIJ2VWsJikHBDQRvA0fQ14YvRo,56505,9,4
172,ChIJQygsDHgABDQRhy5HKfTMi3k,ChIJ2VWsJikHBDQRvA0fQ14YvRo,55413,7,4
173,ChIJQygsDHgABDQRhy5HKfTMi3k,ChIJ2VWsJikHBDQRvA0fQ14YvRo,55834,10,4
174,ChIJQygsDHgABDQRhy5HKfTMi3k,ChIJ2VWsJikHBDQRvA0fQ14YvRo,56313,8,4
175,ChIJQygsDHgABDQRhy5HKfTMi3k,ChIJ2VWsJikHBDQRvA0fQ14YvRo,56404,7,4
176,ChIJQygsDHgABDQRhy5HKfTMi3k,ChIJ2VWsJikHBDQRvA0fQ14YvRo,57042,8,4
177,ChIJQygsDHgABDQRhy5HKfTMi3k,ChIJ2VWsJikHBDQRvA0fQ14YvRo,57316,7,4
178,ChIJQygsDHgABDQRhy5HKfTMi3k,ChIJ2VWsJikHBDQRvA0fQ14YvRo,57039,8,4
179,ChIJczF2IUD7AzQRFIOXBoou-U0,ChIJ8bacsKr4AzQR0vQqbUyO2Ac,20531,3,2
180,ChIJqeG4xjYiaDQRXYwu6tEdc7Q,ChIJ8bacsKr4AzQR0vQqbUyO2Ac,23032,6,2
181,ChIJ8bacsKr4AzQR0vQqbUyO2Ac,ChIJczF2IUD7AzQRFIOXBoou-U0,39311,3,4
182,ChIJ8bacsKr4AzQR0vQqbUyO2Ac,ChIJqeG4xjYiaDQRXYwu6tEdc7Q,37795,4,4
183,ChIJI1351u4DBDQR4BFSlub7ppo,ChIJB9KkU1oBBDQRyMkv-OSTc1M,12871,6,1
184,ChIJVY47VtkGBDQRwVDn_dmNuJc,ChIJlV65kQv6AzQRFCHRHj0ICRM,33491,20,3
185,ChIJlV65kQv6AzQRFCHRHj0ICRM,ChIJVY47VtkGBDQRwVDn_dmNuJc,33491,20,3
186,ChIJVY47VtkGBDQRwVDn_dmNuJc,ChIJlV65kQv6AzQRFCHRHj0ICRM,33337,18,3
187,ChIJlV65kQv6AzQRFCHRHj0ICRM,ChIJVY47VtkGBDQRwVDn_dmNuJc,33337,18,3
188,ChIJVY47VtkGBDQRwVDn_dmNuJc,ChIJlV65kQv6AzQRFCHRHj0ICRM,33252,20,3
189,ChIJlV65kQv6AzQRFCHRHj0ICRM,ChIJVY47VtkGBDQRwVDn_dmNuJc,33252,20,3
190,ChIJ_2LvSyf2AzQRpjgC1ySZR6E,ChIJv8tOuDwJBDQRhiFGDHfWl-E,17442,9,1
191,ChIJ_2LvSyf2AzQRpjgC1ySZR6E,ChIJv8tOuDwJBDQRhiFGDHfWl-E,17525,7,1
192,ChIJv8tOuDwJBDQRhiFGDHfWl-E,ChIJ_2LvSyf2AzQRpjgC1ySZR6E,34726,6,3
193,ChIJv8tOuDwJBDQRhiFGDHfWl-E,ChIJ_2LvSyf2AzQRpjgC1ySZR6E,35205,8,3
194,ChIJh6l_rQcHBDQRat4KzArXGH4,ChIJbbWmZ5D_AzQROgEthy_m4eo,38828,6,4
195,ChIJo9_toM8ABDQRx1faEo2Qp2s,ChIJCQYyo9QABDQRlZQ5KQ0B9DM,26359,11,2
196,ChIJCQYyo9QABDQRlZQ5KQ0B9DM,ChIJo9_toM8ABDQRx1faEo2Qp2s,39090,8,4
197,ChIJnQ6cayUCBDQRVq_upo-uyLo,ChIJtS-egYYBBDQRZ-N01fp56LE,16042,16,1
198,ChIJdfMRoy8CBDQRPpVmLECN7CE,ChIJtS-egYYBBDQRZ-N01fp56LE,15765,2,1
199,ChIJtS-egYYBBDQRZ-N01fp56LE,ChIJ94EZtDoCBDQRQ8J1Bvvh-5Y,24585,5,2
200,ChIJtS-egYYBBDQRZ-N01fp56LE,ChIJnQ6cayUCBDQRVq_upo-uyLo,24453,16,2
201,ChIJxVfFM8wGBDQRmxsJiJ9YGBQ,ChIJG_pda5cIBDQRNK4Ndg2yY58,32753,20,3
202,ChIJG_pda5cIBDQRNK4Ndg2yY58,ChIJxVfFM8wGBDQRmxsJiJ9YGBQ,32753,20,3
203,ChIJFZhxNRYGBDQRnqmv0hFgwzY,ChIJKZyD00QGBDQRh8obyy5ZHqY,29524,1,3
204,ChIJKZyD00QGBDQRh8obyy5ZHqY,ChIJFZhxNRYGBDQRnqmv0hFgwzY,43080,1,4
205,ChIJ43cLhBsABDQR39TRZzWP4N0,ChIJ-YoyKSD2AzQRhyz7hWsV8Lc,38813,3,4
206,ChIJXbsTIz77AzQRPy2CecUEhQ8,ChIJQV1XVlL7AzQR4wEj7RKlSFs,13293,9,1
207,ChIJQV1XVlL7AzQR4wEj7RKlSFs,ChIJXbsTIz77AzQRPy2CecUEhQ8,35978,9,3
208,ChIJlVCK4R4ABDQRtCCW_FlHlmc,ChIJv8tOuDwJBDQRhiFGDHfWl-E,16203,9,1
209,ChIJlVCK4R4ABDQRtCCW_FlHlmc,ChIJv8tOuDwJBDQRhiFGDHfWl-E,16022,8,1
210,ChIJlVCK4R4ABDQRtCCW_FlHlmc,ChIJv8tOuDwJBDQRhiFGDHfWl-E,16696,9,1
211,ChIJlVCK4R4ABDQRtCCW_FlHlmc,ChIJv8tOuDwJBDQRhiFGDHfWl-E,16567,8,1
