1,ChIJP9q6at8GBDQRSipC2SxGlks,ChIJzb9G_9YABDQRfRUTvFHHAAw,18979,3,2
2,ChIJxSU54SgHBDQR3sfxdR3p1aY,ChIJzb9G_9YABDQRfRUTvFHHAAw,32826,3,3
3,ChIJvaCT-0MGBDQR8jldALn4X78,ChIJzREHUwoHBDQR4wf-T8B9t4Y,28933,2,3
4,ChIJMTMbVi33AzQRgo65Ul9OsVE,ChIJi2bAWIDwAzQRFT82yAJjJ4o,17416,1,1
5,ChIJD4Yu9IDwAzQRe39BmjUPQpU,ChIJMTMbVi33AzQRgo65Ul9OsVE,46627,1,4
6,ChIJnRD-1t8DBDQRQOspZ9CAUss,ChIJKVj6--wABDQRaj8-Kr6Sa7s,14152,1,1
7,ChIJKVj6--wABDQRaj8-Kr6Sa7s,ChIJnRD-1t8DBDQRQOspZ9CAUss,23076,1,2
8,ChIJKZgH5NAABDQRAHOLtYiGKqk,ChIJP4xWmOoABDQRZ9RYyBcEfeM,18364,3,2
9,ChIJP4xWmOoABDQRZ9RYyBcEfeM,ChIJKZgH5NAABDQRAHOLtYiGKqk,29952,3,3
10,ChIJxVfFM8wGBDQRmxsJiJ9YGBQ,ChIJiXRjKev_AzQRsyRRNB78rKs,23226,1,2
11,ChIJiXRjKev_AzQRsyRRNB78rKs,ChIJxVfFM8wGBDQRmxsJiJ9YGBQ,37936,1,4
12,ChIJzREHUwoHBDQR4wf-T8B9t4Y,ChIJpVwBPcMABDQRQrd5kqQ2ZCc,24082,2,2
13,ChIJAYYNXSYHBDQRUcevq0tPYks,ChIJJR6V5SgHBDQRw2EJd1O7vMg,55232,4,4
14,ChIJHxTPDSYHBDQRaJsQeXBIWRc,ChIJa7aqWK0GBDQRrA_voqQ_DrE,17691,2,1
15,ChIJa7aqWK0GBDQRrA_voqQ_DrE,ChIJHxTPDSYHBDQRaJsQeXBIWRc,25265,2,2
16,ChIJWxeMvnMBBDQR6NU8E5SA_xc,ChIJgVf8FlAIBDQRUTK3QWFEyno,27587,1,3
17,ChIJgVf8FlAIBDQRUTK3QWFEyno,ChIJWxeMvnMBBDQR6NU8E5SA_xc,61088,1,4
18,ChIJk9lqGiUCBDQRUs9o2_fhBGQ,ChIJS9XYFev_AzQRdvnKpFqi2L8,25618,1,2
19,ChIJSyGUfncBBDQRUfz6NE0juJw,ChIJhwgeJHEBBDQRXSfhh3yOK-0,16079,2,1
